Judul,topics,probabilities
penentuan penerima bantuan ternak algoritma kmeans naive bayes,-1,0.0
sistem pakar diagnosis penyakit kucing metode naive bayes certainty factor berbasis android,0,1.0
pengembangan sistem informasi manajemen reward pelanggan berbasis website pepito market cabang sanur,1,1.0
pembangunan aplikasi brawijaya messenger platform firebase universitas brawijaya,-1,0.0
perbandingan hasil metode evaluasi usability heuristic evaluation think aloud web filkom apps mahasiswa,33,0.9480612928913521
optimasi vektor bobot learning vector quantization algoritme genetika identifikasi jenis attention deficit hyperactivity disorder anak,-1,0.0
implementasi genetic algorithm artificial neural network deteksi jenis attention deficit hyperactivity disorder,-1,0.0
implementasi mqtt message queuing telemetry transport sistem monitoring jaringan berbasis snmp simple network management protocol,108,1.0
implementasi adaptive ai game turnbased rpg metode hierarchial dynamic scripting,-1,0.0
implementasi sistem pendeteksi ketinggian air wireless sensor network node point to point,15,0.9721004450700307
analisis faktor penerimaan pengguna elearning sma negeri kota blitar model unified theory of acceptance and use of technology utaut,26,0.8299454529210396
sistem kendali navigasi quadcopter suara smartphone arduino metode text processing,94,1.0
implementasi sistem semantik perangkat lampu rumah cerdas berbasis agen,92,1.0
pengembangan game bergenre tower defense mengimplementasikan augmented reality,8,1.0
perbaikan antarmuka pengembangan fitur situs web indonesian future leaders chapter malang framework affordancebased design,-1,0.0
pengembangan sistem monitoring aktivitas jaringan mikrokomputer raspberry pi,50,0.36786997784027037
optimasi formulasi pakan proses budidaya ikan bandeng particle swarm optimization pso,-1,0.0
prediksi tingkat keuntungan usaha peternakan itik alabio petelur jaringan syaraf tiruan backpropagation kabupaten hulu sungai utara kalimantan selatan,23,0.9740439605043278
implementasi network slicing flowvisor mengontrol traffic data packet jaringan software defined network,-1,0.0
klasifikasi penyakit gigi mulut metode support vector machine,55,0.36948383437164867
perancangan business process improvement layanan kepegawaian domain service design framework information technology infrastructure library itil v studi bank xyz,-1,0.0
analisis kualitas layanan website idoriflamecom kepuasan pelanggan esqual erecsqual,98,0.8995578493366054
konstruksi sistem otomasi pompa air wireless modul nrfl studi ptpn x pg pesantren kediri,81,0.44099140838661005
sistem temu informasi pasalpasal kuhp kitab undangundang hukum pidana berbasis android metode synonym recognition cosine similarity,94,0.9475483082388054
implementasi metode analytic hierarchy process weighted product rekomendasi hunian ideal studi kota malang,17,1.0
peramalan kenaikan indeks harga konsumeninflasi kota malang metode support vector regression svr chaotic genetic algorithmsimulated annealing cgasa,9,0.12903658773110324
analisis pengaruh user experience ride sharing application citra merek pengguna android ios,2,0.4052566103596407
pemodelan sistem pakar menentukan penyakit diabetes mellitus metode naive bayes studi puskesmas poncokusumo malang,0,1.0
implementasi algoritme genetika optimasi knapsack problem penentuan objek wisata wilayah malang raya,83,0.6415148236685613
klasifikasi risiko hipertensi metode neighbor weighted knearest neighbor nwknn,0,0.6254774764108975
implementasi metode gabungan multifactors high order fuzzy time series fuzzy cmeans peramalan kebutuhan energi listrik indonesia,34,0.9555806930301904
analisis load balancing web server algoritme weighted least connection,13,1.0
rancang bangun sistem penghitung orang melewati pintu sensor infrared klasifikasi bayes,39,0.371535503047815
peramalan curah hujan metode high order fuzzy time series multi factors,34,0.4867202114005026
analisis user experience game csgo metode cognitive walkthrough metode heuristic evaluation,-1,0.0
rancang bangun infrastruktur pemrosesan big data apache drill studi sirclo,1,0.8969257675020978
optimasi penjadwalan asisten praktikum laboratorium pembelajaran algoritme genetika studi fakultas ilmu komputer universitas brawijaya,19,1.0
optimasi fungsi keanggotaan fuzzy mamdani algoritme genetika penentuan kesesuaian lahan tanam tembakau,-1,0.0
rancang bangun aplikasi geofence marketing cafe berbasis android studi ice ah,10,0.6640329698701299
analisis faktorfaktor memengaruhi niat berperilaku pengguna bertransaksi online travel agent xyz,46,1.0
penerapan sentimen analisis acara televisi twitter support vector machine algoritma genetika metode seleksi fitur,-1,0.0
prediksi tren kurs dollar berita finansial amerika serikat berbahasa indonesia support vector machine,43,1.0
analisis perbandingan dampak serangan black hole peformansi protokol routing olsr aodv jaringan wireless mesh network,74,0.7925364236476046
pengembangan sistem evaluasi pembelajaran paud studi paud seruni kota malang,11,0.37698004886943504
analisis penerimaan sidjp technology acceptance model tam kpp pratama mojokerto,26,1.0
analisis tingkat aksesibilitas halaman utama situs web perguruan indonesia berdasarkan wcag,-1,0.0
identifikasi kondisi kesehatan ayam petelur berdasarkan ciri warna hsv gray level cooccurence matrix glcm citra jengger klasifikasi knearest neighbour,40,0.4105014082412126
algoritma genetika optimasi fuzzy time series memprediksi kepadatan lintas jalan tol,34,0.3387335586730025
estimasi biaya perangkat lunak metode function point studi cv aptikma indonesia,64,0.7324203847462255
penentuan keaslian tanda tangan shape feature extraction techniques metode klasifikasi k nearest neighbor mean average precision,113,1.0
optimasi pinjaman koperasi fuzzy tsukamoto algoritme genetika,-1,0.0
analisa kinerja algoritma tcp congestion control cubic reno vegas westwood,-1,0.0
peramalan pengunjung wisata fuzzy logical relationship algoritme genetika studi wisatawan kabupaten banyuwangi,-1,0.0
optimasi sisa bahan baku industri mebel algoritma genetika,19,0.5278206860790515
evaluasi usability sistem computerbased test cbt sma negeri bojonegoro,14,0.7560628719444755
pembangunan aplikasi crossplatform pelacak kendaraan metode portable class library studi perusahaan laundry taptopick,106,1.0
sistem deteksi bencana tanah longsor berbasis d webgis,51,0.9830484328137051
analisis pengaruh kualitas website kepuasan pelanggan mister aladin webqual,98,1.0
analisis privasi kepercayaan keamanan data pengguna aplikasi on demand service metodologi structural equation modeling,-1,0.0
klasifikasi aritmia hasil elektrokardiogram support vector machine seleksi fitur algoritma genetika,-1,0.0
sentiment analysis peringkasan review film metode information gain knearest neighbor,27,0.8276129287784262
pemodelan sistem pakar identifikasi hama penyakit tanaman tebu metode dempstershafer,0,1.0
implementasi metode dempstershafer diagnosa defisiensi kekurangan vitamin tubuh manusia,0,1.0
klasifikasi kualitas susu sapi metode support vector machine svm,55,0.8154350724832546
implementasi metode dempstershafer diagnosis penyakit tanaman kedelai,0,1.0
sistem pendukung keputusan pemilihan mitra jasa pengiriman barang metode simple additive weighting saw technique for other reference by similarity to ideal solution topsis kota malang,17,1.0
analisis perbaikan proses bisnis teknik esia studi departemen produksi pt xyz,12,0.28506841372076913
analisis posisi iklan banner situs web berita online klik ad recognition,-1,0.0
optimasi pembagian barang alat tulis kantor algoritme genetika,19,0.5821327815677056
pembangunan sistem elearning kebutuhan tot training of trainer guru smk yp malang framework codeigniter,-1,0.0
perancangan sistem deteksi pengenalan rambu peringatan metode template matching,-1,0.0
klasifikasi penyakit typhoid fever tf dengue haemorhagic fever dhf menerapkan algoritma decision tree c studi rumah sakit wilujeng kediri,0,0.9123459178874249
penerapan metode averagebased fuzzy time series prediksi konsumsi energi listrik indonesia,34,1.0
pengembangan webgis analisis pemodelan data teknik regresi spasial rshiny web framework studi data kemiskinan zakat jawa timur,51,0.7227383761225573
aplikasi perangkat bergerak pencarian parkir lingkungan kampus universitas brawijaya,-1,0.0
sistem pendukung keputusan penentuan mustahik penerima zakat metode fuzzy ahp fahp,61,0.5990034061014967
pengenalan plat nomor mobil metode learning vector quantization,75,1.0
analisis faktorfaktor memengaruhi perilaku pengguna google apps for education information boundary theory ibt technology acceptance model tam studi universitas xyz,-1,0.0
perancangan perbaikan bisnis proses metode business process improvement layanan penerbitan majalah studi pt east java liberty coy,12,0.9520366265032706
implementasi metode artificial bee colony kmeans abckm pengelompokan biji wijen berdasarkan sifat warna cangkang biji,-1,0.0
analisis faktorfaktor memengaruhi perilaku pengguna sistem informasi akademik mahasiswa penciptaan sandi kuat protection motivation theory studi xyz,4,1.0
analisis faktorfaktor memengaruhi pemahaman privasi informasi pengguna smartphone xyz mobile users information privacy concerns muipc,-1,0.0
analisis peningkatan performa proses etl extract transform loading data warehouse menerapkan delta extraction historical table,13,0.0674920217361853
analisis faktorfaktor memengaruhi perilaku pengguna messenger abc penerimaan informasi lembaga xyz the unified theory of acceptance and use of technology utaut,26,0.809753662663737
pengembangan sistem informasi electronic supply chain management studi cv baiducha technology,1,0.9854456544225938
pengelompokan biji wijen metode acokhm berdasarkan sifat warna cangkang biji,85,0.9082125487561411
analisis faktorfaktor memengaruhi kepercayaan pengguna aplikasi alquran mobile xyz model modified utaut,-1,0.0
implementasi low power wearable device heart rate monitor metode state machine,36,0.7617689089025529
pengembangan electronic customer relationship management ecrm toko sepatu aneka sport malang metode kerangka kerja dynamic crm,-1,0.0
implementasi metode fuzzy sugeno embedded system mendeteksi kondisi kebakaran ruangan,61,0.6544438527654124
implementasi algoritme grain v bit arduino mega,50,0.2577983261951114
evaluasi usability rekomendasi perbaikan tampilan website seleksi mahasiswa selma universitas brawijaya,-1,0.0
perbandingan performa reverse proxy caching nginx varnish web server apache,13,0.12929878787863966
pengembangan sistem informasi geografis cagar budaya malang raya berbasis webgis d gamifikasi,-1,0.0
evaluasi kualitas layanan aspek before sales service after sales service kepuasan pelanggan studi ecommerce xyz,-1,0.0
analisis kualitas website tribunnewscom metode webqual importance performance analysis,21,0.43600910086390493
sistem pakar diagnosis penyakit telinga hidung tenggorokan tht metode naive bayes berbasis android,0,1.0
implementasi algoritme support vector regression prediksi pengunjung pariwisata,80,1.0
analisis kinerja pengiriman data modul transceiver nrfl xbee wifi esp wireless sensor network,15,0.8072522664778295
implementasi multi channel wireless sensor network,15,1.0
implementasi proses desain interaksi telepon genggam anakanak berbasis arduino nano,10,0.5899000278183201
pengembangan sistem informasi pencatatan pemantauan distribusi surat masuk surat pendekatan berorientasi objek studi detasemen a pelopor satbrimob polda jatim,1,1.0
penentuan menu makanan penderita diabetes metode iterative dichotomizer tree id,24,0.4822684388237919
implementasi metode backpropagation klasifikasi kenaikan harga minyak kelapa sawit,23,0.26306312882317434
implementasi logika fuzzy purwarupa pengkondisian ac lampu otomatis ruangan,61,1.0
identifikasi tingkat resiko penyakit lemak darah algoritme backpropagation,23,0.1852993299563076
implementasi algoritme grain v bit raspberry pi,50,1.0
analisis faktorfaktor memengaruhi pengguna snapchat membagikan video structural equation modeling,-1,0.0
distribusi topik skripsi mahasiswa berbasis android mekanisme publishsubscribe filkom universitas brawijaya,10,1.0
pengembangan sistem informasi kesehatan berbasis web berdasarkan model organisasi manajemen kesehatan primer andal,3,0.6443286211465716
pengembangan sistem reservasi penginapan youth hostel griya brawijaya,-1,0.0
klasifikasi penyimpangan tumbuh kembang anak metode extreme learning machine elm,9,0.21438889473861875
pembangunan modul penunjang pembelajaran kelas aplikasi brawijaya messenger platform firebase,-1,0.0
analisis pengaruh harga persepsi ukuran persepsi reputasi kualitas layanan kepercayaan konsumen transportasi online studi gojek indonesia,46,1.0
pengembangan sistem informasi marketing automation rfm topsis lotus asia tours,-1,0.0
